time,total_cells,quiescent_percent,activated_percent,proliferating_percent,senescent_percent,apoptotic_percent,avg_activation,avg_miR455,avg_miR148,avg_stress,avg_metabolism,avg_stress_fibers,treatment_efficacy,synergy_index
0,132,90.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.1,0.97,0.0,0.0,3.1
60,132,87.50111036573308,1.9988896342669178,2.6396446829654137,0.0,0.30000000000000004,0.019988896342669177,0.015991117074135343,0.027984454879736845,0.1,0.9787951143907744,0.015607543336217288,5.756802146688723,3.1
120,132,85.16204312226535,3.8379568777346496,3.228146200875088,0.0,0.30000000000000004,0.038379568777346496,0.030703655021877198,0.05373139628828509,0.1,0.9868870102620324,0.02928958337432353,11.05331580787579,3.1
180,132,82.97001957678512,5.529980423214878,3.769593735428761,0.0,0.30000000000000004,0.05529980423214878,0.04423984338571903,0.07741972592500829,0.11958224665711072,0.9884572398650123,0.0413040977715296,15.926343618858848,3.1
240,132,80.91328276434473,7.086717235655268,4.267749515409686,0.0,0.35874673997133216,0.07086717235655268,0.05669373788524215,0.09921404129917374,0.1,1.001181555836883,0.05187246801214134,20.409745638687173,3.1
300,132,78.9810157550111,8.518984244988905,4.72607495839645,0.0,0.30000000000000004,0.08518984244988906,0.06815187395991125,0.11926577942984468,0.1,1.007483530677951,0.06118485707353981,24.534674625568048,3.1
360,132,77.16326649281584,9.836733507184164,5.147754722298933,0.0,0.30000000000000004,0.09836733507184164,0.07869386805747332,0.1377142691005783,0.1,1.0132816274316103,0.06940478075270279,28.329792500690395,3.1
420,132,75.45087864425118,11.049121355748822,5.535718833839623,0.0,0.30000000000000004,0.11049121355748823,0.08839297084599058,0.1546876989804835,0.1,1.0186161339652948,0.07667299490352038,31.82146950455661,3.1
480,132,73.8354279758148,12.1645720241852,5.892663047739264,0.0,0.30000000000000004,0.121645720241852,0.09731657619348161,0.17030400833859277,0.1,1.0235241169064149,0.08311080219044904,35.03396742965337,3.1
540,132,72.30916381852536,13.190836181474634,6.2210675780718825,0.0,0.30000000000000004,0.13190836181474633,0.10552668945179706,0.18467170654064485,0.1,1.0280396791984883,0.08882286617181304,37.98960820264694,3.390820970724396
600,132,70.86495521267696,14.135044787323045,6.523214331943374,0.0,0.30000000000000004,0.14135044787323045,0.11308035829858437,0.1978906270225226,0.1,1.0321941970642214,0.09389960714918004,40.70892898749037,3.4169062139135873
