time,total_cells,quiescent_percent,activated_percent,proliferating_percent,senescent_percent,apoptotic_percent,avg_activation,avg_miR455,avg_miR148,avg_stress,avg_metabolism,avg_stress_fibers,treatment_efficacy,synergy_index
0,132,90.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.10914287932911217,0.9672571362012663,0.0,0.0,2.8
60,132,87.26124360962105,2.238756390378948,2.6396446829654137,0.0,0.3274286379873365,0.02238756390378948,0.019988896342669177,0.019988896342669177,0.1,0.9779955585370677,0.017480448536563362,5.4369798052060165,2.8
120,132,84.70148829693719,4.298511703062808,3.228146200875088,0.0,0.30000000000000004,0.04298511703062808,0.038379568777346496,0.038379568777346496,0.1,0.9853518275109385,0.03280433337924236,10.439242707438247,2.8
180,132,82.30642192599933,6.193578074000664,3.769593735428761,0.0,0.30000000000000004,0.06193578074000664,0.05529980423214878,0.05529980423214878,0.12192862999196113,0.9855413326952711,0.046260589504113166,15.041546751144468,2.8
240,132,80.0628766960661,7.937123303933902,4.267749515409686,0.0,0.3657858899758834,0.07937123303933902,0.07086717235655268,0.07086717235655268,0.1,0.998346868942621,0.0580971641735983,19.27587088098233,2.8
300,132,77.95873764561243,9.541262354387575,4.72607495839645,0.0,0.30000000000000004,0.09541262354387575,0.08518984244988906,0.08518984244988906,0.1,1.0040759369799557,0.0685270399223646,23.171637146369825,2.8
360,132,75.98285847195373,11.017141528046265,5.147754722298933,0.0,0.30000000000000004,0.11017141528046265,0.09836733507184164,0.09836733507184164,0.1,1.0093469340287367,0.07773335444302713,26.755915139540928,2.8
420,132,74.12498408156132,12.375015918438683,5.535718833839623,0.0,0.30000000000000004,0.12375015918438682,0.11049121355748823,0.11049121355748823,0.1,1.0141964854229952,0.08587375429194281,30.053610087636798,3.0125052997392365
480,132,72.37567933291257,13.624320667087424,5.892663047739264,0.0,0.30000000000000004,0.13624320667087425,0.121645720241852,0.121645720241852,0.1,1.0186582880967407,0.09308409845330293,33.08763590578374,3.038113699118017
540,132,70.72626347674841,14.773736523251591,6.2210675780718825,0.0,0.30000000000000004,0.1477373652325159,0.13190836181474633,0.13190836181474633,0.1,1.0227633447258986,0.0994816101124306,35.879074413611,3.062677005815583
600,132,69.16874983819818,15.831250161801814,6.523214331943374,0.0,0.30000000000000004,0.15831250161801813,0.14135044787323045,0.14135044787323045,0.1,1.026540179149292,0.10516756000708166,38.447321821518685,3.086237870631627
660,132,67.69579032165572,16.804209678344275,6.8012027652412215,0.0,0.30000000000000004,0.16804209678344276,0.15003758641378817,0.15003758641378817,0.1,1.0300150345655152,0.11022955203414626,40.81022350455038,3.1088372037635503
720,132,66.30062435280038,17.699375647199616,7.056964470628461,0.0,0.30000000000000004,0.17699375647199617,0.15803013970713942,0.15803013970713942,0.1,1.0332120558828557,0.1147434710375384,42.98419800034192,3.130514245841388
780,132,64.97703190298878,18.52296809701122,7.292276599146062,0.0,0.30000000000000004,0.1852296809701122,0.16538364372331443,0.16538364372331443,0.1,1.0361534574893256,0.11877514359412729,44.98435109274153,3.151306636063761
