time,total_cells,quiescent_percent,activated_percent,proliferating_percent,senescent_percent,apoptotic_percent,avg_activation,avg_miR455,avg_miR148,avg_stress,avg_metabolism,avg_stress_fibers,treatment_efficacy,synergy_index
0,120,90.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.1333156721805016,0.9600052983458495,0.0,0.0,1.0
60,122,83.90310902405263,5.596890975947369,2.6396446829654137,0.0,0.39994701654150483,0.05596890975947369,0.0015991117074135343,0.0015991117074135343,0.14473203946953705,0.9572200328421043,0.04468920729028531,0.6396446829654137,1.0
120,125,78.25372074234298,10.746279257657019,3.228146200875088,0.0,0.43419611840861116,0.10746279257657018,0.0030703655021877196,0.0030703655021877196,0.16270598002344402,0.9524163521938419,0.08565348201220413,1.2281462008750879,1.0
180,127,73.01605481499834,15.483945185001657,3.769593735428761,0.0,0.48811794007033205,0.15483945185001657,0.004423984338571903,0.004423984338571903,0.10766246630938799,0.9694708538426123,0.12321395446243484,1.769593735428761,1.0
240,130,68.15719174016525,19.842808259834747,4.267749515409686,0.0,0.32298739892816397,0.1984280825983475,0.005669373788524215,0.005669373788524215,0.1477533615432035,0.9579417410524486,0.15766250162710344,2.267749515409686,1.0
300,132,63.64684411403107,23.853155885968935,4.72607495839645,0.0,0.44326008462961053,0.23853155885968935,0.006815187395991125,0.006815187395991125,0.14634929121138437,0.9588212875949812,0.1892646353052043,2.72607495839645,1.0
360,134,59.45714617988434,27.54285382011566,5.147754722298933,0.0,0.4390478736341531,0.2754285382011566,0.007869386805747332,0.007869386805747332,0.1844767219619022,0.9478047381337282,0.2182620750046567,3.1477547222989326,1.0
420,135,55.5624602039033,30.9375397960967,5.535718833839623,0.0,0.5534301658857066,0.309375397960967,0.008839297084599058,0.008839297084599058,0.17660742574420646,0.9505534911105777,0.24487504375766028,3.5357188338396233,1.0
480,137,51.93919833228144,34.06080166771856,5.892663047739264,0.0,0.5298222772326193,0.34060801667718554,0.009731657619348159,0.009731657619348159,0.22612182302744707,0.9360561161395051,0.26930431996506915,3.892663047739264,1.0
540,138,48.56565869187103,36.93434130812897,6.2210675780718825,0.0,0.6783654690823412,0.3693434130812897,0.010552668945179706,0.010552668945179706,0.20668366353723427,0.9422159685169016,0.29173307405031534,4.2210675780718825,1.0
600,140,45.42187459549548,39.57812540450452,6.523214331943374,0.0,0.6200509906117029,0.3957812540450452,0.011308035829858436,0.011308035829858436,0.19572315315092806,0.9458062683866649,0.31232851497856967,4.523214331943374,1.0
660,141,42.48947580413931,42.01052419586069,6.8012027652412215,0.0,0.5871694594527842,0.4201052419586069,0.012003006913103053,0.012003006913103053,0.22700619176607378,0.9366993452354191,0.33124336848836394,4.8012027652412215,1.0
720,142,39.751560882000966,44.248439117999034,7.056964470628461,0.0,0.6810185752982214,0.44248439117999033,0.012642411176571153,0.012642411176571153,0.2042969783676562,0.9437678709603315,0.34861720611598057,5.056964470628461,1.0
780,143,37.19257975747196,46.30742024252804,7.292276599146062,0.0,0.6128909351029685,0.46307420242528036,0.013230691497865155,0.013230691497865155,0.25908531947757807,0.9275666807558727,0.36457764170383183,5.292276599146062,1.0
840,144,34.798225674021836,48.201774325978164,7.508774208683219,0.0,0.7772559584327342,0.48201774325978164,0.013771935521708047,0.013771935521708047,0.1981879185929831,0.9460523986307883,0.3792414100185521,5.508774208683219,1.0
900,145,32.55533578021331,49.94466421978669,7.707961625118479,0.0,0.5945637557789493,0.4994466421978669,0.014269904062796197,0.014269904062796197,0.22128103003582295,0.9393236526143716,0.3927153403163902,5.707961625118479,1.0
960,146,30.45179966810087,51.54820033189913,7.891222895074186,0.0,0.6638430901074688,0.5154820033189913,0.014728057237685466,0.014728057237685466,0.21269769700359162,0.9420819137939966,0.40509723614330934,5.891222895074186,1.0
1020,147,28.476475224495417,53.02352477550458,8.05983140291481,0.0,0.6380930910107748,0.5302352477550458,0.015149578507287025,0.015149578507287025,0.2489376509806891,0.931378536108708,0.4164766713113687,6.05983140291481,1.0
1080,147,26.619111210390088,54.38088878960991,8.21495871881256,0.0,0.7468129529420673,0.5438088878960992,0.015537396797031405,0.015537396797031405,0.2446634475941586,0.932815924440565,0.42693571082280507,6.214958718812562,1.0
